"","kods","teritorija","Year","FDI","Subject","Measure"
"635","MU","Maurīcija","1999",0.001,"INWARD","MLN_EUR"
"636","MU","Maurīcija","2000",8.028,"INWARD","MLN_EUR"
"637","MU","Maurīcija","2001",0.572,"INWARD","MLN_EUR"
"638","MU","Maurīcija","2002",0.647,"INWARD","MLN_EUR"
"639","MU","Maurīcija","2003",0.748,"INWARD","MLN_EUR"
"640","MU","Maurīcija","2004",9.466,"INWARD","MLN_EUR"
"641","MU","Maurīcija","2005",7.776,"INWARD","MLN_EUR"
"642","MU","Maurīcija","2006",7.671,"INWARD","MLN_EUR"
"643","MU","Maurīcija","2007",7.671,"INWARD","MLN_EUR"
"644","MU","Maurīcija","2008",7.671,"INWARD","MLN_EUR"
"645","MU","Maurīcija","2009",7.671,"INWARD","MLN_EUR"
"646","MU","Maurīcija","2010",7.85,"INWARD","MLN_EUR"
"647","IM","Menas sala","1992",0,"INWARD","MLN_EUR"
"648","IM","Menas sala","1993",0,"INWARD","MLN_EUR"
"649","IM","Menas sala","1994",0,"INWARD","MLN_EUR"
"650","IM","Menas sala","1995",0,"INWARD","MLN_EUR"
"651","IM","Menas sala","1996",1.319,"INWARD","MLN_EUR"
"652","IM","Menas sala","1997",0.785,"INWARD","MLN_EUR"
"653","IM","Menas sala","1998",24.415,"INWARD","MLN_EUR"
"654","IM","Menas sala","1999",21.741,"INWARD","MLN_EUR"
"655","IM","Menas sala","2000",21.837,"INWARD","MLN_EUR"
"656","IM","Menas sala","2001",22.174,"INWARD","MLN_EUR"
"657","IM","Menas sala","2002",0.521,"INWARD","MLN_EUR"
"658","IM","Menas sala","2003",0.932,"INWARD","MLN_EUR"
"659","IM","Menas sala","2004",2.474,"INWARD","MLN_EUR"
"660","IM","Menas sala","2005",1.252,"INWARD","MLN_EUR"
"661","IM","Menas sala","2006",4.668,"INWARD","MLN_EUR"
"662","IM","Menas sala","2007",4.678,"INWARD","MLN_EUR"
"663","IM","Menas sala","2008",3.865,"INWARD","MLN_EUR"
"664","IM","Menas sala","2009",6.419,"INWARD","MLN_EUR"
"665","IM","Menas sala","2010",6.615,"INWARD","MLN_EUR"
"666","Unknown","Nav sadalīts pa valstīm","1992",NA,"INWARD","MLN_EUR"
"667","Unknown","Nav sadalīts pa valstīm","1993",NA,"INWARD","MLN_EUR"
"668","Unknown","Nav sadalīts pa valstīm","1994",17.003,"INWARD","MLN_EUR"
"669","Unknown","Nav sadalīts pa valstīm","1995",22.43,"INWARD","MLN_EUR"
"670","Unknown","Nav sadalīts pa valstīm","1996",23.951,"INWARD","MLN_EUR"
"671","Unknown","Nav sadalīts pa valstīm","1997",56.75,"INWARD","MLN_EUR"
"672","Unknown","Nav sadalīts pa valstīm","1998",45.015,"INWARD","MLN_EUR"
"673","Unknown","Nav sadalīts pa valstīm","1999",55.781,"INWARD","MLN_EUR"
"674","Unknown","Nav sadalīts pa valstīm","2000",42.907,"INWARD","MLN_EUR"
"675","Unknown","Nav sadalīts pa valstīm","2001",105.105,"INWARD","MLN_EUR"
"676","Unknown","Nav sadalīts pa valstīm","2002",135.393,"INWARD","MLN_EUR"
"677","Unknown","Nav sadalīts pa valstīm","2003",171.671,"INWARD","MLN_EUR"
"678","Unknown","Nav sadalīts pa valstīm","2004",158.506,"INWARD","MLN_EUR"
"679","Unknown","Nav sadalīts pa valstīm","2005",125.472,"INWARD","MLN_EUR"
"680","Unknown","Nav sadalīts pa valstīm","2006",124.365,"INWARD","MLN_EUR"
"681","Unknown","Nav sadalīts pa valstīm","2007",132.432,"INWARD","MLN_EUR"
"682","Unknown","Nav sadalīts pa valstīm","2008",93.69,"INWARD","MLN_EUR"
"683","Unknown","Nav sadalīts pa valstīm","2009",96.799,"INWARD","MLN_EUR"
"684","Unknown","Nav sadalīts pa valstīm","2010",190.143,"INWARD","MLN_EUR"
"685","NL","Nīderlande","1992",0.306,"INWARD","MLN_EUR"
"686","NL","Nīderlande","1993",3.933,"INWARD","MLN_EUR"
"687","NL","Nīderlande","1994",12.029,"INWARD","MLN_EUR"
"688","NL","Nīderlande","1995",15.138,"INWARD","MLN_EUR"
"689","NL","Nīderlande","1996",8.011,"INWARD","MLN_EUR"
"690","NL","Nīderlande","1997",16.191,"INWARD","MLN_EUR"
"691","NL","Nīderlande","1998",23.573,"INWARD","MLN_EUR"
"692","NL","Nīderlande","1999",32.057,"INWARD","MLN_EUR"
"693","NL","Nīderlande","2000",35.452,"INWARD","MLN_EUR"
"694","NL","Nīderlande","2001",47.514,"INWARD","MLN_EUR"
"695","NL","Nīderlande","2002",58.379,"INWARD","MLN_EUR"
"696","NL","Nīderlande","2003",91.249,"INWARD","MLN_EUR"
"697","NL","Nīderlande","2004",100.305,"INWARD","MLN_EUR"
"698","NL","Nīderlande","2005",100.55,"INWARD","MLN_EUR"
"699","NL","Nīderlande","2006",135.137,"INWARD","MLN_EUR"
"700","NL","Nīderlande","2007",171.089,"INWARD","MLN_EUR"
"701","NL","Nīderlande","2008",202.654,"INWARD","MLN_EUR"
"702","NL","Nīderlande","2009",269.25,"INWARD","MLN_EUR"
"703","NL","Nīderlande","2010",329.47,"INWARD","MLN_EUR"
"704","NO","Norvēģija","1992",0.083,"INWARD","MLN_EUR"
"705","NO","Norvēģija","1993",0.104,"INWARD","MLN_EUR"
"706","NO","Norvēģija","1994",0.051,"INWARD","MLN_EUR"
"707","NO","Norvēģija","1995",0.074,"INWARD","MLN_EUR"
"708","NO","Norvēģija","1996",2.131,"INWARD","MLN_EUR"
"709","NO","Norvēģija","1997",1.636,"INWARD","MLN_EUR"
"710","NO","Norvēģija","1998",37.779,"INWARD","MLN_EUR"
"711","NO","Norvēģija","1999",40.67,"INWARD","MLN_EUR"
"712","NO","Norvēģija","2000",48.94,"INWARD","MLN_EUR"
"713","NO","Norvēģija","2001",82.185,"INWARD","MLN_EUR"
"714","NO","Norvēģija","2002",122.417,"INWARD","MLN_EUR"
"715","NO","Norvēģija","2003",119.285,"INWARD","MLN_EUR"
"716","NO","Norvēģija","2004",130.622,"INWARD","MLN_EUR"
"717","NO","Norvēģija","2005",117.128,"INWARD","MLN_EUR"
"718","NO","Norvēģija","2006",182.367,"INWARD","MLN_EUR"
"719","NO","Norvēģija","2007",235.892,"INWARD","MLN_EUR"
"720","NO","Norvēģija","2008",267.813,"INWARD","MLN_EUR"
"721","NO","Norvēģija","2009",291.729,"INWARD","MLN_EUR"
"722","NO","Norvēģija","2010",325.27,"INWARD","MLN_EUR"
"723","PA","Panama","1992",NA,"INWARD","MLN_EUR"
"724","PA","Panama","1993",0,"INWARD","MLN_EUR"
"725","PA","Panama","1994",1.522,"INWARD","MLN_EUR"
"726","PA","Panama","1995",1.743,"INWARD","MLN_EUR"
"727","PA","Panama","1996",0.122,"INWARD","MLN_EUR"
"728","PA","Panama","1997",2.659,"INWARD","MLN_EUR"
"729","PA","Panama","1998",6.693,"INWARD","MLN_EUR"
"730","PA","Panama","1999",6.622,"INWARD","MLN_EUR"
"731","PA","Panama","2000",6.622,"INWARD","MLN_EUR"
"732","PA","Panama","2001",6.191,"INWARD","MLN_EUR"
"733","PA","Panama","2002",2.779,"INWARD","MLN_EUR"
"734","PA","Panama","2003",4.814,"INWARD","MLN_EUR"
"735","PA","Panama","2004",16.125,"INWARD","MLN_EUR"
"736","PA","Panama","2005",17.257,"INWARD","MLN_EUR"
"737","PA","Panama","2006",19.136,"INWARD","MLN_EUR"
"738","PA","Panama","2007",19.241,"INWARD","MLN_EUR"
"739","PA","Panama","2008",6.352,"INWARD","MLN_EUR"
"740","PA","Panama","2009",10.212,"INWARD","MLN_EUR"
"741","PA","Panama","2010",19.859,"INWARD","MLN_EUR"
"742","Other","Pārējās valstis","1992",0.323,"INWARD","MLN_EUR"
"743","Other","Pārējās valstis","1993",0.659,"INWARD","MLN_EUR"
"744","Other","Pārējās valstis","1994",5.502,"INWARD","MLN_EUR"
"745","Other","Pārējās valstis","1995",7.251,"INWARD","MLN_EUR"
"746","Other","Pārējās valstis","1996",23.883,"INWARD","MLN_EUR"
"747","Other","Pārējās valstis","1997",14.298,"INWARD","MLN_EUR"
"748","Other","Pārējās valstis","1998",10.232,"INWARD","MLN_EUR"
"749","Other","Pārējās valstis","1999",9.334,"INWARD","MLN_EUR"
"750","Other","Pārējās valstis","2000",9.812,"INWARD","MLN_EUR"
"751","Other","Pārējās valstis","2001",10.314,"INWARD","MLN_EUR"
"752","Other","Pārējās valstis","2002",11.454,"INWARD","MLN_EUR"
"753","Other","Pārējās valstis","2003",12.363,"INWARD","MLN_EUR"
"754","Other","Pārējās valstis","2004",2.758,"INWARD","MLN_EUR"
"755","Other","Pārējās valstis","2005",4.557,"INWARD","MLN_EUR"
"756","Other","Pārējās valstis","2006",6.171,"INWARD","MLN_EUR"
"757","Other","Pārējās valstis","2007",11.615,"INWARD","MLN_EUR"
"758","Other","Pārējās valstis","2008",17.341,"INWARD","MLN_EUR"
"759","Other","Pārējās valstis","2009",120.808,"INWARD","MLN_EUR"
"760","Other","Pārējās valstis","2010",237.241,"INWARD","MLN_EUR"
"761","TOT","PAVISAM","1992",32.01,"INWARD","MLN_EUR"
"762","TOT","PAVISAM","1993",71.563,"INWARD","MLN_EUR"
"763","TOT","PAVISAM","1994",246.581,"INWARD","MLN_EUR"
"764","TOT","PAVISAM","1995",390.116,"INWARD","MLN_EUR"
"765","TOT","PAVISAM","1996",537.346,"INWARD","MLN_EUR"
"766","TOT","PAVISAM","1997",786.068,"INWARD","MLN_EUR"
"767","TOT","PAVISAM","1998",941.268,"INWARD","MLN_EUR"
"768","TOT","PAVISAM","1999",1059.882,"INWARD","MLN_EUR"
"769","TOT","PAVISAM","2000",1184.121,"INWARD","MLN_EUR"
"770","TOT","PAVISAM","2001",1516.474,"INWARD","MLN_EUR"
"771","TOT","PAVISAM","2002",1662.135,"INWARD","MLN_EUR"
"772","TOT","PAVISAM","2003",1813.554,"INWARD","MLN_EUR"
"773","TOT","PAVISAM","2004",1837.599,"INWARD","MLN_EUR"
"774","TOT","PAVISAM","2005",1972.79,"INWARD","MLN_EUR"
"775","TOT","PAVISAM","2006",2486.682,"INWARD","MLN_EUR"
"776","TOT","PAVISAM","2007",3274.702,"INWARD","MLN_EUR"
"777","TOT","PAVISAM","2008",3603.376,"INWARD","MLN_EUR"
"778","TOT","PAVISAM","2009",4784.355,"INWARD","MLN_EUR"
"779","TOT","PAVISAM","2010",5474.556,"INWARD","MLN_EUR"
"780","PL","Polija","1992",0.24,"INWARD","MLN_EUR"
"781","PL","Polija","1993",1.227,"INWARD","MLN_EUR"
"782","PL","Polija","1994",1.211,"INWARD","MLN_EUR"
"783","PL","Polija","1995",0.801,"INWARD","MLN_EUR"
"784","PL","Polija","1996",1.19,"INWARD","MLN_EUR"
"785","PL","Polija","1997",0.437,"INWARD","MLN_EUR"
"786","PL","Polija","1998",0.265,"INWARD","MLN_EUR"
"787","PL","Polija","1999",0.37,"INWARD","MLN_EUR"
"788","PL","Polija","2000",0.394,"INWARD","MLN_EUR"
"789","PL","Polija","2001",0.727,"INWARD","MLN_EUR"
"790","PL","Polija","2002",0.627,"INWARD","MLN_EUR"
"791","PL","Polija","2003",0.751,"INWARD","MLN_EUR"
"792","PL","Polija","2004",1.057,"INWARD","MLN_EUR"
"793","PL","Polija","2005",1.971,"INWARD","MLN_EUR"
"794","PL","Polija","2006",2.092,"INWARD","MLN_EUR"
"795","PL","Polija","2007",1.996,"INWARD","MLN_EUR"
"796","PL","Polija","2008",1.114,"INWARD","MLN_EUR"
"797","PL","Polija","2009",1.487,"INWARD","MLN_EUR"
"798","PL","Polija","2010",1.218,"INWARD","MLN_EUR"
"799","SA","Saūda Arābija","1992",NA,"INWARD","MLN_EUR"
"800","SA","Saūda Arābija","1993",NA,"INWARD","MLN_EUR"
"801","SA","Saūda Arābija","1994",NA,"INWARD","MLN_EUR"
"802","SA","Saūda Arābija","1995",NA,"INWARD","MLN_EUR"
"803","SA","Saūda Arābija","1996",NA,"INWARD","MLN_EUR"
"804","SA","Saūda Arābija","1997",1.992,"INWARD","MLN_EUR"
"805","SA","Saūda Arābija","1998",NA,"INWARD","MLN_EUR"
"806","SA","Saūda Arābija","1999",NA,"INWARD","MLN_EUR"
"807","SA","Saūda Arābija","2000",NA,"INWARD","MLN_EUR"
"808","SA","Saūda Arābija","2001",NA,"INWARD","MLN_EUR"
"809","SA","Saūda Arābija","2002",NA,"INWARD","MLN_EUR"
"810","SA","Saūda Arābija","2003",NA,"INWARD","MLN_EUR"
"811","SA","Saūda Arābija","2004",1.266,"INWARD","MLN_EUR"
"812","SA","Saūda Arābija","2005",1.266,"INWARD","MLN_EUR"
"813","SA","Saūda Arābija","2006",1.266,"INWARD","MLN_EUR"
"814","SA","Saūda Arābija","2007",1.266,"INWARD","MLN_EUR"
"815","SA","Saūda Arābija","2008",1.266,"INWARD","MLN_EUR"
"816","SA","Saūda Arābija","2009",1.574,"INWARD","MLN_EUR"
"817","SA","Saūda Arābija","2010",1.574,"INWARD","MLN_EUR"
"818","SG","Singapūra","1992",0.004,"INWARD","MLN_EUR"
"819","SG","Singapūra","1993",0.004,"INWARD","MLN_EUR"
"820","SG","Singapūra","1994",0,"INWARD","MLN_EUR"
"821","SG","Singapūra","1995",0,"INWARD","MLN_EUR"
"822","SG","Singapūra","1996",0.427,"INWARD","MLN_EUR"
"823","SG","Singapūra","1997",63.917,"INWARD","MLN_EUR"
"824","SG","Singapūra","1998",26.737,"INWARD","MLN_EUR"
"825","SG","Singapūra","1999",24.55,"INWARD","MLN_EUR"
"826","SG","Singapūra","2000",24.553,"INWARD","MLN_EUR"
"827","SG","Singapūra","2001",23.581,"INWARD","MLN_EUR"
"828","SG","Singapūra","2002",23.581,"INWARD","MLN_EUR"
"829","SG","Singapūra","2003",23.581,"INWARD","MLN_EUR"
"830","SG","Singapūra","2004",0,"INWARD","MLN_EUR"
"831","SG","Singapūra","2005",0.534,"INWARD","MLN_EUR"
"832","SG","Singapūra","2006",0.534,"INWARD","MLN_EUR"
"833","SG","Singapūra","2007",0.849,"INWARD","MLN_EUR"
"834","SG","Singapūra","2008",0.316,"INWARD","MLN_EUR"
"835","SG","Singapūra","2009",0.316,"INWARD","MLN_EUR"
"836","SG","Singapūra","2010",0.319,"INWARD","MLN_EUR"
"837","FI","Somija","1992",1.143,"INWARD","MLN_EUR"
"838","FI","Somija","1993",2.167,"INWARD","MLN_EUR"
"839","FI","Somija","1994",5.433,"INWARD","MLN_EUR"
"840","FI","Somija","1995",11.041,"INWARD","MLN_EUR"
"841","FI","Somija","1996",14.758,"INWARD","MLN_EUR"
"842","FI","Somija","1997",23.179,"INWARD","MLN_EUR"
"843","FI","Somija","1998",43.527,"INWARD","MLN_EUR"
"844","FI","Somija","1999",56.65,"INWARD","MLN_EUR"
"845","FI","Somija","2000",63.378,"INWARD","MLN_EUR"
"846","FI","Somija","2001",76.407,"INWARD","MLN_EUR"
"847","FI","Somija","2002",86.496,"INWARD","MLN_EUR"
"848","FI","Somija","2003",103.014,"INWARD","MLN_EUR"
"849","FI","Somija","2004",122.26,"INWARD","MLN_EUR"
"850","FI","Somija","2005",98.451,"INWARD","MLN_EUR"
"851","FI","Somija","2006",104.958,"INWARD","MLN_EUR"
"852","FI","Somija","2007",112.519,"INWARD","MLN_EUR"
"853","FI","Somija","2008",145.405,"INWARD","MLN_EUR"
"854","FI","Somija","2009",194.336,"INWARD","MLN_EUR"
"855","FI","Somija","2010",242.261,"INWARD","MLN_EUR"
"856","ES","Spānija","1992",0.013,"INWARD","MLN_EUR"
"857","ES","Spānija","1993",0.238,"INWARD","MLN_EUR"
"858","ES","Spānija","1994",1.456,"INWARD","MLN_EUR"
"859","ES","Spānija","1995",1.7,"INWARD","MLN_EUR"
"860","ES","Spānija","1996",2.195,"INWARD","MLN_EUR"
"861","ES","Spānija","1997",3.364,"INWARD","MLN_EUR"
"862","ES","Spānija","1998",3.291,"INWARD","MLN_EUR"
"863","ES","Spānija","1999",0.834,"INWARD","MLN_EUR"
"864","ES","Spānija","2000",0.743,"INWARD","MLN_EUR"
"865","ES","Spānija","2001",1.016,"INWARD","MLN_EUR"
"866","ES","Spānija","2002",1.299,"INWARD","MLN_EUR"
"867","ES","Spānija","2003",2.268,"INWARD","MLN_EUR"
"868","ES","Spānija","2004",0.343,"INWARD","MLN_EUR"
"869","ES","Spānija","2005",0.044,"INWARD","MLN_EUR"
"870","ES","Spānija","2006",1.282,"INWARD","MLN_EUR"
"871","ES","Spānija","2007",1.695,"INWARD","MLN_EUR"
"872","ES","Spānija","2008",2.423,"INWARD","MLN_EUR"
"873","ES","Spānija","2009",2.353,"INWARD","MLN_EUR"
"874","ES","Spānija","2010",3.149,"INWARD","MLN_EUR"
"875","CH","Šveice","1992",0.094,"INWARD","MLN_EUR"
"876","CH","Šveice","1993",4.385,"INWARD","MLN_EUR"
"877","CH","Šveice","1994",14.119,"INWARD","MLN_EUR"
"878","CH","Šveice","1995",14.133,"INWARD","MLN_EUR"
"879","CH","Šveice","1996",21.255,"INWARD","MLN_EUR"
"880","CH","Šveice","1997",22.675,"INWARD","MLN_EUR"
"881","CH","Šveice","1998",22.084,"INWARD","MLN_EUR"
"882","CH","Šveice","1999",12.143,"INWARD","MLN_EUR"
"883","CH","Šveice","2000",23.025,"INWARD","MLN_EUR"
"884","CH","Šveice","2001",32.847,"INWARD","MLN_EUR"
"885","CH","Šveice","2002",35.465,"INWARD","MLN_EUR"
"886","CH","Šveice","2003",48.871,"INWARD","MLN_EUR"
"887","CH","Šveice","2004",30.303,"INWARD","MLN_EUR"
"888","CH","Šveice","2005",43.297,"INWARD","MLN_EUR"
"889","CH","Šveice","2006",43.712,"INWARD","MLN_EUR"
"890","CH","Šveice","2007",37.073,"INWARD","MLN_EUR"
"891","CH","Šveice","2008",32.234,"INWARD","MLN_EUR"
"892","CH","Šveice","2009",58.595,"INWARD","MLN_EUR"
"893","CH","Šveice","2010",128.502,"INWARD","MLN_EUR"
"894","UA","Ukraina","1992",0.199,"INWARD","MLN_EUR"
"895","UA","Ukraina","1993",0.361,"INWARD","MLN_EUR"
"896","UA","Ukraina","1994",1.265,"INWARD","MLN_EUR"
"897","UA","Ukraina","1995",1.642,"INWARD","MLN_EUR"
"898","UA","Ukraina","1996",1.733,"INWARD","MLN_EUR"
"899","UA","Ukraina","1997",2.23,"INWARD","MLN_EUR"
"900","UA","Ukraina","1998",2.272,"INWARD","MLN_EUR"
"901","UA","Ukraina","1999",3.569,"INWARD","MLN_EUR"
"902","UA","Ukraina","2000",3.495,"INWARD","MLN_EUR"
"903","UA","Ukraina","2001",5.423,"INWARD","MLN_EUR"
"904","UA","Ukraina","2002",9.448,"INWARD","MLN_EUR"
"905","UA","Ukraina","2003",9.73,"INWARD","MLN_EUR"
"906","UA","Ukraina","2004",7.881,"INWARD","MLN_EUR"
"907","UA","Ukraina","2005",9.162,"INWARD","MLN_EUR"
"908","UA","Ukraina","2006",14.593,"INWARD","MLN_EUR"
"909","UA","Ukraina","2007",40.715,"INWARD","MLN_EUR"
"910","UA","Ukraina","2008",43.338,"INWARD","MLN_EUR"
"911","UA","Ukraina","2009",56.07,"INWARD","MLN_EUR"
"912","UA","Ukraina","2010",68.103,"INWARD","MLN_EUR"
"913","DE","Vācija","1992",0.848,"INWARD","MLN_EUR"
"914","DE","Vācija","1993",5.212,"INWARD","MLN_EUR"
"915","DE","Vācija","1994",17.077,"INWARD","MLN_EUR"
"916","DE","Vācija","1995",23.292,"INWARD","MLN_EUR"
"917","DE","Vācija","1996",25.314,"INWARD","MLN_EUR"
"918","DE","Vācija","1997",68.898,"INWARD","MLN_EUR"
"919","DE","Vācija","1998",80.624,"INWARD","MLN_EUR"
"920","DE","Vācija","1999",93.163,"INWARD","MLN_EUR"
"921","DE","Vācija","2000",150.624,"INWARD","MLN_EUR"
"922","DE","Vācija","2001",191.834,"INWARD","MLN_EUR"
"923","DE","Vācija","2002",183.461,"INWARD","MLN_EUR"
"924","DE","Vācija","2003",179.818,"INWARD","MLN_EUR"
"925","DE","Vācija","2004",184.938,"INWARD","MLN_EUR"
"926","DE","Vācija","2005",128.103,"INWARD","MLN_EUR"
"927","DE","Vācija","2006",172.247,"INWARD","MLN_EUR"
"928","DE","Vācija","2007",124.528,"INWARD","MLN_EUR"
"929","DE","Vācija","2008",128.42,"INWARD","MLN_EUR"
"930","DE","Vācija","2009",132.233,"INWARD","MLN_EUR"
"931","DE","Vācija","2010",112.78,"INWARD","MLN_EUR"
"932","SE","Zviedrija","1992",2.269,"INWARD","MLN_EUR"
"933","SE","Zviedrija","1993",5.844,"INWARD","MLN_EUR"
"934","SE","Zviedrija","1994",7.116,"INWARD","MLN_EUR"
"935","SE","Zviedrija","1995",10.812,"INWARD","MLN_EUR"
"936","SE","Zviedrija","1996",26.286,"INWARD","MLN_EUR"
"937","SE","Zviedrija","1997",38.062,"INWARD","MLN_EUR"
"938","SE","Zviedrija","1998",63.268,"INWARD","MLN_EUR"
"939","SE","Zviedrija","1999",90.99,"INWARD","MLN_EUR"
"940","SE","Zviedrija","2000",120.716,"INWARD","MLN_EUR"
"941","SE","Zviedrija","2001",199.327,"INWARD","MLN_EUR"
"942","SE","Zviedrija","2002",213.445,"INWARD","MLN_EUR"
"943","SE","Zviedrija","2003",228.341,"INWARD","MLN_EUR"
"944","SE","Zviedrija","2004",230.999,"INWARD","MLN_EUR"
"945","SE","Zviedrija","2005",280.338,"INWARD","MLN_EUR"
"946","SE","Zviedrija","2006",284.885,"INWARD","MLN_EUR"
"947","SE","Zviedrija","2007",293.298,"INWARD","MLN_EUR"
"948","SE","Zviedrija","2008",330.229,"INWARD","MLN_EUR"
"949","SE","Zviedrija","2009",442.637,"INWARD","MLN_EUR"
"950","SE","Zviedrija","2010",493.048,"INWARD","MLN_EUR"
